"rid"	"replicate"	"distance"	"species"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"	"age_burned"	"temp.short"	"temp.long"	"prec.short"	"prec.long"	"potential.short"	"potential.long"	"content.short"	"content.long"	"frost.short"	"frost.long"
"2093"	85	20	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	10	74.5308856098622	0.511735558509827	0.511735558509827	0	1020.88230486312	-92.6993655140437	"10"	13.756923827957	13.5443445902855	1049.46666666667	1068.11379310345	-0.227018158014334	-0.186649821358992	50.6260313030448	51.9822828760045	27.3333333333333	21.8275862068966
"2094"	85	3	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	10	41.9123981380711	1.54211209961837	1.17824351787567	8.80354595184326	1576.7241637738	-97.3418053010771	"10"	12.9769287598566	13.5742358264739	1108.06666666667	1079.29655172414	-0.118220875522487	-0.190111223677013	54.2024643708682	52.0173429888887	26.3333333333333	23.1379310344828
"2095"	85	4	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	10	48.3048889945988	1.25061846499431	0.663474082946777	10.1174554824829	1430.7491389251	-96.6238044336067	"10"	14.7036562007168	13.7632187141268	928.666666666667	1040.95172413793	-0.261481858488822	-0.193455534296063	51.8817629703035	51.5279975712827	19.6666666666667	20.4827586206897
"2096"	85	5	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	10	7.52720290445129	7.01928057750091	3.06416797637939	12.9878129959106	1194.31875556874	-99.3697492508299	"10"	13.4887712258065	13.656483965888	1010.43333333333	1064.33103448276	-0.209803382999038	-0.197226071464371	52.252323047678	51.4965204868951	23	21.3793103448276
"2097"	85	6	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	10	2	9.31192255020142	0	9.31192255020142	1355.52979293277	-99.8524562122923	"10"	13.9738574623656	13.3747434364108	1108.26666666667	1064.58620689655	-0.140288326979964	-0.168265801828942	52.263863998784	52.5054051806953	16	22.7241379310345
"2098"	85	7	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	10	0	NA	0	0	1318.49714262615	-100	"10"	13.7874555698925	13.6327794675565	1011.4	1035.65517241379	-0.192207981557311	-0.202432770434889	51.3374365731996	51.6048073499481	17.3333333333333	22.5172413793103
"2099"	85	8	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	10	159.953365484756	0.682527868650169	0.289196342229843	10.7749799092611	1322.39660126603	-87.9042818673595	"10"	12.7976918853047	13.8217369551353	1198.36666666667	1043.38275862069	-0.0342301196961991	-0.193998156481287	57.483700785455	51.9936079455033	14.3333333333333	19.6896551724138
"2100"	85	9	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	10	17.1240916595393	3.43457848168907	2.37670791149139	8.41506544748942	1451.78673543098	-98.8204816009387	"10"	13.326596172043	14.3116221342232	1157.83333333333	1027.14482758621	-0.250184690484767	-0.247511534374802	50.9968122847826	50.6633283364409	24.6666666666667	20.9655172413793
"2101"	86	1	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	20	602.779927808693	0.126935856332932	0.0929575264453888	6.92010927200317	231.097912861065	160.833133603886	"20"	13.9522519713262	13.7029303908046	1270.06666666667	1080.66896551724	-0.162791592852074	-0.168448573322188	52.6819654076751	52.8058072358545	18	20.2758620689655
"2102"	86	10	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	20	0	NA	0	0	684.815895421565	-100	"20"	14.646249734767	13.9428838368558	978.1	1028.48275862069	-0.293539502561932	-0.198157007632205	50.9814226664829	51.6246185905235	24	19.9655172413793
