"stand_id";"species";"count";"height_from";"height_to";"age"
67;"Psme";55;0.469976;0.669976;10
67;"Psme";55;1.228928;1.428928;13
67;"Psme";55;1.018616;1.218616;12
67;"Psme";55;0.149936;0.349936;7
67;"Psme";55;1.158824;1.358824;11
67;"Psme";55;2.061032;2.261032;14
67;"Psme";55;0.518744;0.718744;12
67;"Psme";55;0.430352;0.630352;11
68;"Psme";55;0.229184;0.429184;6
68;"Psme";55;0.018872;0.218872;4
68;"Psme";55;0.469976;0.669976;10
68;"Psme";55;1.228928;1.428928;13
68;"Psme";55;1.018616;1.218616;12
68;"Psme";55;0.149936;0.349936;7
68;"Psme";55;1.158824;1.358824;11
68;"Psme";55;2.061032;2.261032;14
68;"Psme";55;0.518744;0.718744;12
68;"Psme";55;0.430352;0.630352;11
69;"Psme";55;0.229184;0.429184;6
69;"Psme";55;0.018872;0.218872;4
69;"Psme";55;0.469976;0.669976;10
69;"Psme";55;1.228928;1.428928;13
69;"Psme";55;1.018616;1.218616;12
69;"Psme";55;0.149936;0.349936;7
69;"Psme";55;1.158824;1.358824;11
69;"Psme";55;2.061032;2.261032;14
69;"Psme";55;0.518744;0.718744;12
69;"Psme";55;0.430352;0.630352;11
70;"Psme";55;0.229184;0.429184;6
70;"Psme";55;0.018872;0.218872;4
70;"Psme";55;0.469976;0.669976;10
70;"Psme";55;1.228928;1.428928;13
70;"Psme";55;1.018616;1.218616;12
70;"Psme";55;0.149936;0.349936;7
70;"Psme";55;1.158824;1.358824;11
70;"Psme";55;2.061032;2.261032;14
70;"Psme";55;0.518744;0.718744;12
70;"Psme";55;0.430352;0.630352;11
71;"Psme";55;0.229184;0.429184;6
71;"Psme";55;0.018872;0.218872;4
71;"Psme";55;0.469976;0.669976;10
71;"Psme";55;1.228928;1.428928;13
71;"Psme";55;1.018616;1.218616;12
71;"Psme";55;0.149936;0.349936;7
71;"Psme";55;1.158824;1.358824;11
71;"Psme";55;2.061032;2.261032;14
71;"Psme";55;0.518744;0.718744;12
71;"Psme";55;0.430352;0.630352;11
72;"Psme";55;0.229184;0.429184;6
72;"Psme";55;0.018872;0.218872;4
72;"Psme";55;0.469976;0.669976;10
72;"Psme";55;1.228928;1.428928;13
72;"Psme";55;1.018616;1.218616;12
72;"Psme";55;0.149936;0.349936;7
72;"Psme";55;1.158824;1.358824;11
72;"Psme";55;2.061032;2.261032;14
72;"Psme";55;0.518744;0.718744;12
72;"Psme";55;0.430352;0.630352;11
73;"Psme";55;0.229184;0.429184;6
73;"Psme";55;0.018872;0.218872;4
73;"Psme";55;0.469976;0.669976;10
73;"Psme";55;1.228928;1.428928;13
73;"Psme";55;1.018616;1.218616;12
73;"Psme";55;0.149936;0.349936;7
73;"Psme";55;1.158824;1.358824;11
73;"Psme";55;2.061032;2.261032;14
73;"Psme";55;0.518744;0.718744;12
73;"Psme";55;0.430352;0.630352;11
74;"Psme";55;0.229184;0.429184;6
74;"Psme";55;0.018872;0.218872;4
74;"Psme";55;0.469976;0.669976;10
74;"Psme";55;1.228928;1.428928;13
74;"Psme";55;1.018616;1.218616;12
74;"Psme";55;0.149936;0.349936;7
74;"Psme";55;1.158824;1.358824;11
74;"Psme";55;2.061032;2.261032;14
74;"Psme";55;0.518744;0.718744;12
74;"Psme";55;0.430352;0.630352;11
75;"Psme";55;0.229184;0.429184;6
75;"Psme";55;0.018872;0.218872;4
75;"Psme";55;0.469976;0.669976;10
75;"Psme";55;1.228928;1.428928;13
75;"Psme";55;1.018616;1.218616;12
75;"Psme";55;0.149936;0.349936;7
75;"Psme";55;1.158824;1.358824;11
75;"Psme";55;2.061032;2.261032;14
75;"Psme";55;0.518744;0.718744;12
75;"Psme";55;0.430352;0.630352;11
76;"Psme";55;0.229184;0.429184;6
76;"Psme";55;0.018872;0.218872;4
76;"Psme";55;0.469976;0.669976;10
76;"Psme";55;1.228928;1.428928;13
76;"Psme";55;1.018616;1.218616;12
76;"Psme";55;0.149936;0.349936;7
76;"Psme";55;1.158824;1.358824;11
76;"Psme";55;2.061032;2.261032;14
76;"Psme";55;0.518744;0.718744;12
76;"Psme";55;0.430352;0.630352;11
77;"Psme";55;0.229184;0.429184;6
77;"Psme";55;0.018872;0.218872;4
77;"Psme";55;0.469976;0.669976;10
77;"Psme";55;1.228928;1.428928;13
77;"Psme";55;1.018616;1.218616;12
77;"Psme";55;0.149936;0.349936;7
77;"Psme";55;1.158824;1.358824;11
77;"Psme";55;2.061032;2.261032;14
77;"Psme";55;0.518744;0.718744;12
77;"Psme";55;0.430352;0.630352;11
78;"Psme";55;0.229184;0.429184;6
78;"Psme";55;0.018872;0.218872;4
78;"Psme";55;0.469976;0.669976;10
78;"Psme";55;1.228928;1.428928;13
78;"Psme";55;1.018616;1.218616;12
78;"Psme";55;0.149936;0.349936;7
78;"Psme";55;1.158824;1.358824;11
78;"Psme";55;2.061032;2.261032;14
78;"Psme";55;0.518744;0.718744;12
78;"Psme";55;0.430352;0.630352;11
79;"Psme";55;0.229184;0.429184;6
79;"Psme";55;0.018872;0.218872;4
79;"Psme";55;0.469976;0.669976;10
79;"Psme";55;1.228928;1.428928;13
79;"Psme";55;1.018616;1.218616;12
79;"Psme";55;0.149936;0.349936;7
79;"Psme";55;1.158824;1.358824;11
79;"Psme";55;2.061032;2.261032;14
79;"Psme";55;0.518744;0.718744;12
79;"Psme";55;0.430352;0.630352;11
80;"Psme";55;0.229184;0.429184;6
80;"Psme";55;0.018872;0.218872;4
80;"Psme";55;0.469976;0.669976;10
80;"Psme";55;1.228928;1.428928;13
80;"Psme";55;1.018616;1.218616;12
80;"Psme";55;0.149936;0.349936;7
80;"Psme";55;1.158824;1.358824;11
80;"Psme";55;2.061032;2.261032;14
80;"Psme";55;0.518744;0.718744;12
80;"Psme";55;0.430352;0.630352;11
81;"Psme";55;0.229184;0.429184;6
81;"Psme";55;0.018872;0.218872;4
81;"Psme";55;0.469976;0.669976;10
81;"Psme";55;1.228928;1.428928;13
81;"Psme";55;1.018616;1.218616;12
81;"Psme";55;0.149936;0.349936;7
81;"Psme";55;1.158824;1.358824;11
81;"Psme";55;2.061032;2.261032;14
81;"Psme";55;0.518744;0.718744;12
81;"Psme";55;0.430352;0.630352;11
82;"Psme";55;0.229184;0.429184;6
82;"Psme";55;0.018872;0.218872;4
82;"Psme";55;0.469976;0.669976;10
82;"Psme";55;1.228928;1.428928;13
82;"Psme";55;1.018616;1.218616;12
82;"Psme";55;0.149936;0.349936;7
82;"Psme";55;1.158824;1.358824;11
82;"Psme";55;2.061032;2.261032;14
82;"Psme";55;0.518744;0.718744;12
82;"Psme";55;0.430352;0.630352;11
83;"Psme";55;0.229184;0.429184;6
83;"Psme";55;0.018872;0.218872;4
83;"Psme";55;0.469976;0.669976;10
83;"Psme";55;1.228928;1.428928;13
83;"Psme";55;1.018616;1.218616;12
83;"Psme";55;0.149936;0.349936;7
83;"Psme";55;1.158824;1.358824;11
83;"Psme";55;2.061032;2.261032;14
83;"Psme";55;0.518744;0.718744;12
83;"Psme";55;0.430352;0.630352;11
84;"Psme";55;0.229184;0.429184;6
84;"Psme";55;0.018872;0.218872;4
84;"Psme";55;0.469976;0.669976;10
84;"Psme";55;1.228928;1.428928;13
84;"Psme";55;1.018616;1.218616;12
84;"Psme";55;0.149936;0.349936;7
84;"Psme";55;1.158824;1.358824;11
84;"Psme";55;2.061032;2.261032;14
84;"Psme";55;0.518744;0.718744;12
84;"Psme";55;0.430352;0.630352;11
85;"Psme";55;0.229184;0.429184;6
85;"Psme";55;0.018872;0.218872;4
85;"Psme";55;0.469976;0.669976;10
85;"Psme";55;1.228928;1.428928;13
85;"Psme";55;1.018616;1.218616;12
85;"Psme";55;0.149936;0.349936;7
85;"Psme";55;1.158824;1.358824;11
85;"Psme";55;2.061032;2.261032;14
85;"Psme";55;0.518744;0.718744;12
85;"Psme";55;0.430352;0.630352;11
86;"Psme";55;0.229184;0.429184;6
86;"Psme";55;0.018872;0.218872;4
86;"Psme";55;0.469976;0.669976;10
86;"Psme";55;1.228928;1.428928;13
86;"Psme";55;1.018616;1.218616;12
86;"Psme";55;0.149936;0.349936;7
86;"Psme";55;1.158824;1.358824;11
86;"Psme";55;2.061032;2.261032;14
86;"Psme";55;0.518744;0.718744;12
86;"Psme";55;0.430352;0.630352;11
87;"Psme";55;0.229184;0.429184;6
87;"Psme";55;0.018872;0.218872;4
87;"Psme";55;0.469976;0.669976;10
87;"Psme";55;1.228928;1.428928;13
87;"Psme";55;1.018616;1.218616;12
87;"Psme";55;0.149936;0.349936;7
87;"Psme";55;1.158824;1.358824;11
87;"Psme";55;2.061032;2.261032;14
87;"Psme";55;0.518744;0.718744;12
87;"Psme";55;0.430352;0.630352;11
88;"Psme";55;0.229184;0.429184;6
88;"Psme";55;0.018872;0.218872;4
88;"Psme";55;0.469976;0.669976;10
88;"Psme";55;1.228928;1.428928;13
88;"Psme";55;1.018616;1.218616;12
88;"Psme";55;0.149936;0.349936;7
88;"Psme";55;1.158824;1.358824;11
88;"Psme";55;2.061032;2.261032;14
88;"Psme";55;0.518744;0.718744;12
88;"Psme";55;0.430352;0.630352;11
89;"Psme";55;0.229184;0.429184;6
89;"Psme";55;0.018872;0.218872;4
89;"Psme";55;0.469976;0.669976;10
89;"Psme";55;1.228928;1.428928;13
89;"Psme";55;1.018616;1.218616;12
89;"Psme";55;0.149936;0.349936;7
89;"Psme";55;1.158824;1.358824;11
89;"Psme";55;2.061032;2.261032;14
89;"Psme";55;0.518744;0.718744;12
89;"Psme";55;0.430352;0.630352;11
90;"Psme";55;0.229184;0.429184;6
90;"Psme";55;0.018872;0.218872;4
90;"Psme";55;0.469976;0.669976;10
90;"Psme";55;1.228928;1.428928;13
90;"Psme";55;1.018616;1.218616;12
90;"Psme";55;0.149936;0.349936;7
90;"Psme";55;1.158824;1.358824;11
90;"Psme";55;2.061032;2.261032;14
90;"Psme";55;0.518744;0.718744;12
90;"Psme";55;0.430352;0.630352;11
91;"Psme";55;0.229184;0.429184;6
91;"Psme";55;0.018872;0.218872;4
91;"Psme";55;0.469976;0.669976;10
91;"Psme";55;1.228928;1.428928;13
91;"Psme";55;1.018616;1.218616;12
91;"Psme";55;0.149936;0.349936;7
91;"Psme";55;1.158824;1.358824;11
91;"Psme";55;2.061032;2.261032;14
91;"Psme";55;0.518744;0.718744;12
91;"Psme";55;0.430352;0.630352;11
92;"Psme";55;0.229184;0.429184;6
92;"Psme";55;0.018872;0.218872;4
92;"Psme";55;0.469976;0.669976;10
92;"Psme";55;1.228928;1.428928;13
92;"Psme";55;1.018616;1.218616;12
92;"Psme";55;0.149936;0.349936;7
92;"Psme";55;1.158824;1.358824;11
92;"Psme";55;2.061032;2.261032;14
92;"Psme";55;0.518744;0.718744;12
92;"Psme";55;0.430352;0.630352;11
93;"Psme";55;0.229184;0.429184;6
93;"Psme";55;0.018872;0.218872;4
93;"Psme";55;0.469976;0.669976;10
93;"Psme";55;1.228928;1.428928;13
93;"Psme";55;1.018616;1.218616;12
93;"Psme";55;0.149936;0.349936;7
93;"Psme";55;1.158824;1.358824;11
93;"Psme";55;2.061032;2.261032;14
93;"Psme";55;0.518744;0.718744;12
93;"Psme";55;0.430352;0.630352;11
94;"Psme";55;0.229184;0.429184;6
94;"Psme";55;0.018872;0.218872;4
94;"Psme";55;0.469976;0.669976;10
94;"Psme";55;1.228928;1.428928;13
94;"Psme";55;1.018616;1.218616;12
94;"Psme";55;0.149936;0.349936;7
94;"Psme";55;1.158824;1.358824;11
94;"Psme";55;2.061032;2.261032;14
94;"Psme";55;0.518744;0.718744;12
94;"Psme";55;0.430352;0.630352;11
95;"Psme";55;0.229184;0.429184;6
95;"Psme";55;0.018872;0.218872;4
95;"Psme";55;0.469976;0.669976;10
95;"Psme";55;1.228928;1.428928;13
95;"Psme";55;1.018616;1.218616;12
95;"Psme";55;0.149936;0.349936;7
95;"Psme";55;1.158824;1.358824;11
95;"Psme";55;2.061032;2.261032;14
95;"Psme";55;0.518744;0.718744;12
95;"Psme";55;0.430352;0.630352;11
96;"Psme";55;0.229184;0.429184;6
96;"Psme";55;0.018872;0.218872;4
96;"Psme";55;0.469976;0.669976;10
96;"Psme";55;1.228928;1.428928;13
96;"Psme";55;1.018616;1.218616;12
96;"Psme";55;0.149936;0.349936;7
96;"Psme";55;1.158824;1.358824;11
96;"Psme";55;2.061032;2.261032;14
96;"Psme";55;0.518744;0.718744;12
96;"Psme";55;0.430352;0.630352;11
97;"Psme";55;0.229184;0.429184;6
97;"Psme";55;0.018872;0.218872;4
97;"Psme";55;0.469976;0.669976;10
97;"Psme";55;1.228928;1.428928;13
97;"Psme";55;1.018616;1.218616;12
97;"Psme";55;0.149936;0.349936;7
97;"Psme";55;1.158824;1.358824;11
97;"Psme";55;2.061032;2.261032;14
97;"Psme";55;0.518744;0.718744;12
97;"Psme";55;0.430352;0.630352;11
98;"Psme";55;0.229184;0.429184;6
98;"Psme";55;0.018872;0.218872;4
98;"Psme";55;0.469976;0.669976;10
98;"Psme";55;1.228928;1.428928;13
98;"Psme";55;1.018616;1.218616;12
98;"Psme";55;0.149936;0.349936;7
98;"Psme";55;1.158824;1.358824;11
98;"Psme";55;2.061032;2.261032;14
98;"Psme";55;0.518744;0.718744;12
98;"Psme";55;0.430352;0.630352;11
99;"Psme";55;0.229184;0.429184;6
99;"Psme";55;0.018872;0.218872;4
99;"Psme";55;0.469976;0.669976;10
99;"Psme";55;1.228928;1.428928;13
99;"Psme";55;1.018616;1.218616;12
99;"Psme";55;0.149936;0.349936;7
99;"Psme";55;1.158824;1.358824;11
99;"Psme";55;2.061032;2.261032;14
99;"Psme";55;0.518744;0.718744;12
99;"Psme";55;0.430352;0.630352;11
100;"Psme";55;0.229184;0.429184;6
100;"Psme";55;0.018872;0.218872;4
100;"Psme";55;0.469976;0.669976;10
100;"Psme";55;1.228928;1.428928;13
100;"Psme";55;1.018616;1.218616;12
100;"Psme";55;0.149936;0.349936;7
100;"Psme";55;1.158824;1.358824;11
100;"Psme";55;2.061032;2.261032;14
100;"Psme";55;0.518744;0.718744;12
100;"Psme";55;0.430352;0.630352;11
101;"Psme";55;0.229184;0.429184;6
101;"Psme";55;0.018872;0.218872;4
101;"Psme";55;0.469976;0.669976;10
101;"Psme";55;1.228928;1.428928;13
101;"Psme";55;1.018616;1.218616;12
101;"Psme";55;0.149936;0.349936;7
101;"Psme";55;1.158824;1.358824;11
101;"Psme";55;2.061032;2.261032;14
101;"Psme";55;0.518744;0.718744;12
101;"Psme";55;0.430352;0.630352;11
102;"Psme";55;0.229184;0.429184;6
102;"Psme";55;0.018872;0.218872;4
102;"Psme";55;0.469976;0.669976;10
102;"Psme";55;1.228928;1.428928;13
102;"Psme";55;1.018616;1.218616;12
102;"Psme";55;0.149936;0.349936;7
102;"Psme";55;1.158824;1.358824;11
102;"Psme";55;2.061032;2.261032;14
102;"Psme";55;0.518744;0.718744;12
102;"Psme";55;0.430352;0.630352;11
103;"Psme";55;0.229184;0.429184;6
103;"Psme";55;0.018872;0.218872;4
103;"Psme";55;0.469976;0.669976;10
103;"Psme";55;1.228928;1.428928;13
103;"Psme";55;1.018616;1.218616;12
103;"Psme";55;0.149936;0.349936;7
103;"Psme";55;1.158824;1.358824;11
103;"Psme";55;2.061032;2.261032;14
103;"Psme";55;0.518744;0.718744;12
103;"Psme";55;0.430352;0.630352;11
104;"Psme";55;0.229184;0.429184;6
104;"Psme";55;0.018872;0.218872;4
104;"Psme";55;0.469976;0.669976;10
104;"Psme";55;1.228928;1.428928;13
104;"Psme";55;1.018616;1.218616;12
104;"Psme";55;0.149936;0.349936;7
104;"Psme";55;1.158824;1.358824;11
104;"Psme";55;2.061032;2.261032;14
104;"Psme";55;0.518744;0.718744;12
104;"Psme";55;0.430352;0.630352;11
105;"Psme";55;0.229184;0.429184;6
105;"Psme";55;0.018872;0.218872;4
105;"Psme";55;0.469976;0.669976;10
105;"Psme";55;1.228928;1.428928;13
105;"Psme";55;1.018616;1.218616;12
105;"Psme";55;0.149936;0.349936;7
105;"Psme";55;1.158824;1.358824;11
105;"Psme";55;2.061032;2.261032;14
105;"Psme";55;0.518744;0.718744;12
105;"Psme";55;0.430352;0.630352;11
106;"Psme";55;0.229184;0.429184;6
106;"Psme";55;0.018872;0.218872;4
106;"Psme";55;0.469976;0.669976;10
106;"Psme";55;1.228928;1.428928;13
106;"Psme";55;1.018616;1.218616;12
106;"Psme";55;0.149936;0.349936;7
106;"Psme";55;1.158824;1.358824;11
106;"Psme";55;2.061032;2.261032;14
106;"Psme";55;0.518744;0.718744;12
106;"Psme";55;0.430352;0.630352;11
107;"Psme";55;0.229184;0.429184;6
107;"Psme";55;0.018872;0.218872;4
107;"Psme";55;0.469976;0.669976;10
107;"Psme";55;1.228928;1.428928;13
107;"Psme";55;1.018616;1.218616;12
107;"Psme";55;0.149936;0.349936;7
107;"Psme";55;1.158824;1.358824;11
107;"Psme";55;2.061032;2.261032;14
107;"Psme";55;0.518744;0.718744;12
107;"Psme";55;0.430352;0.630352;11
108;"Psme";55;0.229184;0.429184;6
108;"Psme";55;0.018872;0.218872;4
108;"Psme";55;0.469976;0.669976;10
108;"Psme";55;1.228928;1.428928;13
108;"Psme";55;1.018616;1.218616;12
108;"Psme";55;0.149936;0.349936;7
108;"Psme";55;1.158824;1.358824;11
108;"Psme";55;2.061032;2.261032;14
108;"Psme";55;0.518744;0.718744;12
108;"Psme";55;0.430352;0.630352;11
109;"Psme";55;0.229184;0.429184;6
109;"Psme";55;0.018872;0.218872;4
109;"Psme";55;0.469976;0.669976;10
109;"Psme";55;1.228928;1.428928;13
109;"Psme";55;1.018616;1.218616;12
109;"Psme";55;0.149936;0.349936;7
109;"Psme";55;1.158824;1.358824;11
109;"Psme";55;2.061032;2.261032;14
109;"Psme";55;0.518744;0.718744;12
109;"Psme";55;0.430352;0.630352;11
110;"Psme";55;0.229184;0.429184;6
110;"Psme";55;0.018872;0.218872;4
110;"Psme";55;0.469976;0.669976;10
110;"Psme";55;1.228928;1.428928;13
110;"Psme";55;1.018616;1.218616;12
110;"Psme";55;0.149936;0.349936;7
110;"Psme";55;1.158824;1.358824;11
110;"Psme";55;2.061032;2.261032;14
110;"Psme";55;0.518744;0.718744;12
110;"Psme";55;0.430352;0.630352;11
111;"Psme";55;0.229184;0.429184;6
111;"Psme";55;0.018872;0.218872;4
111;"Psme";55;0.469976;0.669976;10
111;"Psme";55;1.228928;1.428928;13
111;"Psme";55;1.018616;1.218616;12
111;"Psme";55;0.149936;0.349936;7
111;"Psme";55;1.158824;1.358824;11
111;"Psme";55;2.061032;2.261032;14
111;"Psme";55;0.518744;0.718744;12
111;"Psme";55;0.430352;0.630352;11
112;"Psme";55;0.229184;0.429184;6
112;"Psme";55;0.018872;0.218872;4
112;"Psme";55;0.469976;0.669976;10
112;"Psme";55;1.228928;1.428928;13
112;"Psme";55;1.018616;1.218616;12
112;"Psme";55;0.149936;0.349936;7
112;"Psme";55;1.158824;1.358824;11
112;"Psme";55;2.061032;2.261032;14
112;"Psme";55;0.518744;0.718744;12
112;"Psme";55;0.430352;0.630352;11
113;"Psme";55;0.229184;0.429184;6
113;"Psme";55;0.018872;0.218872;4
113;"Psme";55;0.469976;0.669976;10
113;"Psme";55;1.228928;1.428928;13
113;"Psme";55;1.018616;1.218616;12
113;"Psme";55;0.149936;0.349936;7
113;"Psme";55;1.158824;1.358824;11
113;"Psme";55;2.061032;2.261032;14
113;"Psme";55;0.518744;0.718744;12
113;"Psme";55;0.430352;0.630352;11
114;"Psme";55;0.229184;0.429184;6
114;"Psme";55;0.018872;0.218872;4
114;"Psme";55;0.469976;0.669976;10
114;"Psme";55;1.228928;1.428928;13
114;"Psme";55;1.018616;1.218616;12
114;"Psme";55;0.149936;0.349936;7
114;"Psme";55;1.158824;1.358824;11
114;"Psme";55;2.061032;2.261032;14
114;"Psme";55;0.518744;0.718744;12
114;"Psme";55;0.430352;0.630352;11
115;"Psme";55;0.229184;0.429184;6
115;"Psme";55;0.018872;0.218872;4
115;"Psme";55;0.469976;0.669976;10
115;"Psme";55;1.228928;1.428928;13
115;"Psme";55;1.018616;1.218616;12
115;"Psme";55;0.149936;0.349936;7
115;"Psme";55;1.158824;1.358824;11
115;"Psme";55;2.061032;2.261032;14
115;"Psme";55;0.518744;0.718744;12
115;"Psme";55;0.430352;0.630352;11
116;"Psme";55;0.229184;0.429184;6
116;"Psme";55;0.018872;0.218872;4
116;"Psme";55;0.469976;0.669976;10
116;"Psme";55;1.228928;1.428928;13
116;"Psme";55;1.018616;1.218616;12
116;"Psme";55;0.149936;0.349936;7
116;"Psme";55;1.158824;1.358824;11
116;"Psme";55;2.061032;2.261032;14
116;"Psme";55;0.518744;0.718744;12
116;"Psme";55;0.430352;0.630352;11
117;"Psme";55;0.229184;0.429184;6
117;"Psme";55;0.018872;0.218872;4
117;"Psme";55;0.469976;0.669976;10
117;"Psme";55;1.228928;1.428928;13
117;"Psme";55;1.018616;1.218616;12
117;"Psme";55;0.149936;0.349936;7
117;"Psme";55;1.158824;1.358824;11
117;"Psme";55;2.061032;2.261032;14
117;"Psme";55;0.518744;0.718744;12
117;"Psme";55;0.430352;0.630352;11
118;"Psme";55;0.229184;0.429184;6
118;"Psme";55;0.018872;0.218872;4
118;"Psme";55;0.469976;0.669976;10
118;"Psme";55;1.228928;1.428928;13
118;"Psme";55;1.018616;1.218616;12
118;"Psme";55;0.149936;0.349936;7
118;"Psme";55;1.158824;1.358824;11
118;"Psme";55;2.061032;2.261032;14
118;"Psme";55;0.518744;0.718744;12
118;"Psme";55;0.430352;0.630352;11
119;"Psme";55;0.229184;0.429184;6
119;"Psme";55;0.018872;0.218872;4
119;"Psme";55;0.469976;0.669976;10
119;"Psme";55;1.228928;1.428928;13
119;"Psme";55;1.018616;1.218616;12
119;"Psme";55;0.149936;0.349936;7
119;"Psme";55;1.158824;1.358824;11
119;"Psme";55;2.061032;2.261032;14
119;"Psme";55;0.518744;0.718744;12
119;"Psme";55;0.430352;0.630352;11
120;"Psme";55;0.229184;0.429184;6
120;"Psme";55;0.018872;0.218872;4
120;"Psme";55;0.469976;0.669976;10
120;"Psme";55;1.228928;1.428928;13
120;"Psme";55;1.018616;1.218616;12
120;"Psme";55;0.149936;0.349936;7
120;"Psme";55;1.158824;1.358824;11
120;"Psme";55;2.061032;2.261032;14
120;"Psme";55;0.518744;0.718744;12
120;"Psme";55;0.430352;0.630352;11
